epoch,train_loss,valid_loss,accuracy,time,model_name,transform_name,learning_rate,saved_at
0,1.9625873565673828,1.8043574094772337,0.255859375,01:43,mobilenetv4_hybrid_medium,flip_basic,0.001,2024-10-15 19:20:13
1,1.7827025651931765,1.691507339477539,0.2721354067325592,01:43,mobilenetv4_hybrid_medium,flip_basic,0.001,2024-10-15 19:20:13
2,1.703874111175537,1.5691832304000854,0.29296875,01:42,mobilenetv4_hybrid_medium,flip_basic,0.001,2024-10-15 19:20:13
3,1.5761168003082275,1.5565099716186523,0.30078125,01:43,mobilenetv4_hybrid_medium,flip_basic,0.001,2024-10-15 19:20:13
4,1.6633234024047852,1.5235077142715454,0.3125,01:42,mobilenetv4_hybrid_medium,flip_basic,0.001,2024-10-15 19:20:13
