epoch,train_loss,valid_loss,accuracy,time,model_name,transform_name,learning_rate,saved_at
0,1.998780369758606,1.7160104513168335,0.2571614682674408,01:44,mobilenetv4_hybrid_medium,none_basic,0.001,2024-10-15 20:13:04
1,1.7966793775558472,1.633994221687317,0.2760416567325592,01:40,mobilenetv4_hybrid_medium,none_basic,0.001,2024-10-15 20:13:04
2,1.6938111782073977,1.534953236579895,0.3248697817325592,01:44,mobilenetv4_hybrid_medium,none_basic,0.001,2024-10-15 20:13:04
3,1.621964693069458,1.5188055038452148,0.3268229067325592,01:41,mobilenetv4_hybrid_medium,none_basic,0.001,2024-10-15 20:13:04
4,1.526591181755066,1.4880374670028689,0.3404947817325592,01:43,mobilenetv4_hybrid_medium,none_basic,0.001,2024-10-15 20:13:04
